Identifier,Relevance,FullStatement,URI
02966e38-bc4c-11e8-a2f9-0242ac120003,94,Understand that division of rational numbers is multiplying by the multiplicative inverse (reciprocal),http://frameworks.act.org/uri/02966e38-bc4c-11e8-a2f9-0242ac120003
02f0bf1e-bc4c-11e8-a58f-0242ac120003,94,Understand that limited samplings refers to a sample that is too small to represent the population,http://frameworks.act.org/uri/02f0bf1e-bc4c-11e8-a58f-0242ac120003
0177b156-bc4c-11e8-8bc1-0242ac120003,94,Describe algebraically and verbally the relationship between the diameter and the radius of a circle,http://frameworks.act.org/uri/0177b156-bc4c-11e8-8bc1-0242ac120003
02345dc4-bc4c-11e8-940e-0242ac120003,94,Add numbers with a sum no greater than 100 using a variety of mental and written algorithms with fluency,http://frameworks.act.org/uri/02345dc4-bc4c-11e8-940e-0242ac120003
02b1bc06-bc4c-11e8-b093-0242ac120003,94,"Generate equivalent expressions for, and simplify, expressions with negative integer exponents",http://frameworks.act.org/uri/02b1bc06-bc4c-11e8-b093-0242ac120003
02e0a41c-bc4c-11e8-9bb8-0242ac120003,93,Understand that marginal frequency is the frequency of an entire row or column of a two-way table,http://frameworks.act.org/uri/02e0a41c-bc4c-11e8-9bb8-0242ac120003
025050c4-bc4c-11e8-be8c-0242ac120003,93,"Translate linear equations between point-point, point-slope, slope-intercept and standard forms",http://frameworks.act.org/uri/025050c4-bc4c-11e8-be8c-0242ac120003
0297de08-bc4c-11e8-b20d-0242ac120003,93,"Demonstrate the commutative property of multiplication using objects, drawings, and equations",http://frameworks.act.org/uri/0297de08-bc4c-11e8-b20d-0242ac120003
02b2fb34-bc4c-11e8-8af1-0242ac120003,93,"Add, subtract, multiply, and divide expressions involving exponents, roots, and scientific notation",http://frameworks.act.org/uri/02b2fb34-bc4c-11e8-8af1-0242ac120003
023864e6-bc4c-11e8-a020-0242ac120003,93,Add to with unknown result and put together with unknown total or both unknown addends problems within 20,http://frameworks.act.org/uri/023864e6-bc4c-11e8-a020-0242ac120003
0247dcc8-bc4c-11e8-812c-0242ac120003,93,Apply the principles and strategies of computational estimation to evaluate and make accurate estimations,http://frameworks.act.org/uri/0247dcc8-bc4c-11e8-812c-0242ac120003
02981f80-bc4c-11e8-9f39-0242ac120003,93,"Demonstrate the associative property of multiplication using objects, drawings, and equations",http://frameworks.act.org/uri/02981f80-bc4c-11e8-9f39-0242ac120003
016b3854-bc4c-11e8-95c9-0242ac120003,93,Understand that a third object can be used to compare the angle measures of two other objects,http://frameworks.act.org/uri/016b3854-bc4c-11e8-95c9-0242ac120003
01a51c86-bc4c-11e8-8b13-0242ac120003,93,Understand that a right angle is one that fits perfectly into the corner of a square sheet of paper,http://frameworks.act.org/uri/01a51c86-bc4c-11e8-8b13-0242ac120003
023739e0-bc4c-11e8-9916-0242ac120003,93,Add to with unknown result and put together with unknown total or both unknown addends problems within 10,http://frameworks.act.org/uri/023739e0-bc4c-11e8-9916-0242ac120003
02292c92-bc4c-11e8-8d3f-0242ac120003,93,Estimate and calculate the sums and differences of fractions and mixed numbers with unlike denominators,http://frameworks.act.org/uri/02292c92-bc4c-11e8-8d3f-0242ac120003
02420456-bc4c-11e8-bd3b-0242ac120003,93,Understand that the next number in the number list is always one more than the preceding number,http://frameworks.act.org/uri/02420456-bc4c-11e8-bd3b-0242ac120003
015ee75c-bc4c-11e8-9d57-0242ac120003,93,Understand that fewer larger units are needed to measure area and more smaller units are needed,http://frameworks.act.org/uri/015ee75c-bc4c-11e8-9d57-0242ac120003
02591768-bc4c-11e8-a3d1-0242ac120003,93,Understand that a number represented by the letter e has unique properties in exponential expressions,http://frameworks.act.org/uri/02591768-bc4c-11e8-a3d1-0242ac120003
02b02c38-bc4c-11e8-b1ad-0242ac120003,92,"Applying conceptual strategies to compute with powers of numbers, exponent rules, and irrational roots",http://frameworks.act.org/uri/02b02c38-bc4c-11e8-b1ad-0242ac120003
0192ae52-bc4c-11e8-95c9-0242ac120003,92,Solve for the missing length of a rectangle given the perimeter and at least one side length,http://frameworks.act.org/uri/0192ae52-bc4c-11e8-95c9-0242ac120003
01af5c28-bc4c-11e8-bdb5-0242ac120003,92,Solve real-world and mathematical problems involving distance between points on a coordinate plane,http://frameworks.act.org/uri/01af5c28-bc4c-11e8-bdb5-0242ac120003
017349b8-bc4c-11e8-b7c9-0242ac120003,92,Understand that supplementary angles are two angles whose measures add up to exactly 180 degrees,http://frameworks.act.org/uri/017349b8-bc4c-11e8-b7c9-0242ac120003
029a631c-bc4c-11e8-923d-0242ac120003,92,Determine and distinguish between multiples of numbers up to 12 and factors of numbers up to 100,http://frameworks.act.org/uri/029a631c-bc4c-11e8-923d-0242ac120003
021619c2-bc4c-11e8-94b5-0242ac120003,92,Write and interpret two-digit numerals as a mark composed of a decade numeral and a ones numeral,http://frameworks.act.org/uri/021619c2-bc4c-11e8-94b5-0242ac120003
02ba4e20-bc4c-11e8-9204-0242ac120003,92,"Solve quadratic equations using square roots, completing the square, and the quadratic formula",http://frameworks.act.org/uri/02ba4e20-bc4c-11e8-9204-0242ac120003
02987fde-bc4c-11e8-b3d2-0242ac120003,92,"Demonstrate the distributive property of multiplication using objects, drawings, and equations",http://frameworks.act.org/uri/02987fde-bc4c-11e8-b3d2-0242ac120003
02e97204-bc4c-11e8-944b-0242ac120003,92,"Create predictions using dot plots, histograms, box-and-whisker plots, and stem-and-leaf plots",http://frameworks.act.org/uri/02e97204-bc4c-11e8-944b-0242ac120003
02fc3344-bc4c-11e8-a401-0242ac120003,92,Compare theoretical probabilities to experimental results and determine how close they are,http://frameworks.act.org/uri/02fc3344-bc4c-11e8-a401-0242ac120003
02a488c4-bc4c-11e8-bb84-0242ac120003,92,"Construct and solve multistep fraction word problems involving addition, subtraction, and multiplication",http://frameworks.act.org/uri/02a488c4-bc4c-11e8-bb84-0242ac120003
024cdd7c-bc4c-11e8-8a86-0242ac120003,92,"Solve inequalities of the form x + p > q or x + p < q , where p and q are rational numbers",http://frameworks.act.org/uri/024cdd7c-bc4c-11e8-8a86-0242ac120003
01505c96-bc4c-11e8-95b2-0242ac120003,92,Differentiate between right and non-right triangles in figures with and without labeled right angles,http://frameworks.act.org/uri/01505c96-bc4c-11e8-95b2-0242ac120003
01ff3dec-bc4c-11e8-81fe-0242ac120003,92,Simplify expressions involving radicals and rational exponents using the properties of exponents,http://frameworks.act.org/uri/01ff3dec-bc4c-11e8-81fe-0242ac120003
021a5abe-bc4c-11e8-afb1-0242ac120003,92,"Represent three-digit quantities as composed of a hundreds quantity, a decades quantity and ones",http://frameworks.act.org/uri/021a5abe-bc4c-11e8-afb1-0242ac120003
015d063a-bc4c-11e8-960d-0242ac120003,92,"Understand that if all the corresponding parts of two plane figures match, the areas are equal",http://frameworks.act.org/uri/015d063a-bc4c-11e8-960d-0242ac120003
01361d7c-bc4c-11e8-a4e1-0242ac120003,92,Understand that a net is a pattern of a solid figure that represents all sides of the figure,http://frameworks.act.org/uri/01361d7c-bc4c-11e8-a4e1-0242ac120003
01e66f7e-bc4c-11e8-8ee0-0242ac120003,91,Illustrate a comparison relationship between two fractions with different numerators and denominators,http://frameworks.act.org/uri/01e66f7e-bc4c-11e8-8ee0-0242ac120003
025ce62c-bc4c-11e8-8daf-0242ac120003,91,Understand that exponential functions grow by multiplying while linear functions grow by adding,http://frameworks.act.org/uri/025ce62c-bc4c-11e8-8daf-0242ac120003
0160c4b4-bc4c-11e8-a183-0242ac120003,91,Decompose a rectangular area into repeated rows and columns based on its side length measures,http://frameworks.act.org/uri/0160c4b4-bc4c-11e8-a183-0242ac120003
0172a92c-bc4c-11e8-9017-0242ac120003,91,Understand that complementary angles are two angles whose measures add up to exactly 90 degrees,http://frameworks.act.org/uri/0172a92c-bc4c-11e8-9017-0242ac120003
01aa1aec-bc4c-11e8-9213-0242ac120003,91,Apply definitions of special angle pairs in order to classify and draw adjacent and vertical angles,http://frameworks.act.org/uri/01aa1aec-bc4c-11e8-9213-0242ac120003
0219397c-bc4c-11e8-ac8c-0242ac120003,91,"Understand that the hundreds numbers are composed of a number of hundreds, 0 tens, and 0 ones",http://frameworks.act.org/uri/0219397c-bc4c-11e8-ac8c-0242ac120003
02c1b3a4-bc4c-11e8-bdfa-0242ac120003,91,Identify the relationships between linear equations and graphs/tables of proportional relationships,http://frameworks.act.org/uri/02c1b3a4-bc4c-11e8-bdfa-0242ac120003
013add9e-bc4c-11e8-9754-0242ac120003,91,"Understanding similarity in lines, angles, and figures and measures of corresponding sides and angles",http://frameworks.act.org/uri/013add9e-bc4c-11e8-9754-0242ac120003
013a1bd4-bc4c-11e8-986d-0242ac120003,91,Understand that the criteria for triangle congruence follow from the definition of congruence,http://frameworks.act.org/uri/013a1bd4-bc4c-11e8-986d-0242ac120003
02de61de-bc4c-11e8-9ae3-0242ac120003,91,Relate real-world examples that illustrate the difference between correlation and causation,http://frameworks.act.org/uri/02de61de-bc4c-11e8-9ae3-0242ac120003
01616a9a-bc4c-11e8-aeb0-0242ac120003,91,Iterate only part of a rectangle and make inferences to calculate the area of the whole,http://frameworks.act.org/uri/01616a9a-bc4c-11e8-aeb0-0242ac120003
029ba31c-bc4c-11e8-b9cd-0242ac120003,91,Understand that a composite number is a counting number that has factors other than only 1 and itself,http://frameworks.act.org/uri/029ba31c-bc4c-11e8-b9cd-0242ac120003
0138c4c8-bc4c-11e8-b99d-0242ac120003,91,"Understanding congruence in lines, angles, and figures and measures of corresponding sides and angles",http://frameworks.act.org/uri/0138c4c8-bc4c-11e8-b99d-0242ac120003
012d10c4-bc4c-11e8-a348-0242ac120003,91,Compare the packing volumes of solid figures by physically decomposing and matching their parts,http://frameworks.act.org/uri/012d10c4-bc4c-11e8-a348-0242ac120003
01c7be44-bc4c-11e8-a953-0242ac120003,91,Understand that the last number name stated when counting a set indicates the amount in the set,http://frameworks.act.org/uri/01c7be44-bc4c-11e8-a953-0242ac120003
02ea6b28-bc4c-11e8-976c-0242ac120003,90,Make inferences about and construct confidence intervals for parameters of a single population,http://frameworks.act.org/uri/02ea6b28-bc4c-11e8-976c-0242ac120003
02a3289e-bc4c-11e8-b5ea-0242ac120003,90,Set up and solve multistep problems with decimals to the hundredths using the 4 operations,http://frameworks.act.org/uri/02a3289e-bc4c-11e8-b5ea-0242ac120003
01c93698-bc4c-11e8-8cce-0242ac120003,90,Understand that neither the addition nor removal of objects in a set changes its cardinality,http://frameworks.act.org/uri/01c93698-bc4c-11e8-8cce-0242ac120003
02ee7146-bc4c-11e8-bd1e-0242ac120003,90,Compare the variability of two distributions and determine if any differences have meaning,http://frameworks.act.org/uri/02ee7146-bc4c-11e8-bd1e-0242ac120003
02d21e2e-bc4c-11e8-8007-0242ac120003,90,"Solve problems with acute angles using the addition and subtraction formulas for sine, cosine, and tangent",http://frameworks.act.org/uri/02d21e2e-bc4c-11e8-8007-0242ac120003
02ebb492-bc4c-11e8-9af8-0242ac120003,90,Understand that a distribution is the set of data collected to answer a statistical question,http://frameworks.act.org/uri/02ebb492-bc4c-11e8-9af8-0242ac120003
018d3da0-bc4c-11e8-8c0e-0242ac120003,90,"Estimate and measure lengths using tools and standard length units (e.g., inches, centimeters)",http://frameworks.act.org/uri/018d3da0-bc4c-11e8-8c0e-0242ac120003
018e1c8e-bc4c-11e8-8a2a-0242ac120003,90,Understand that a measurement tool is like a number line and can be used to measure length,http://frameworks.act.org/uri/018e1c8e-bc4c-11e8-8a2a-0242ac120003
0216f860-bc4c-11e8-828c-0242ac120003,90,Represent verbal expressions of two-digit numerals as numerals composed of tens and ones,http://frameworks.act.org/uri/0216f860-bc4c-11e8-828c-0242ac120003
0295a11a-bc4c-11e8-8afe-0242ac120003,90,Understand that division of integers is multiplying by the multiplicative inverse (reciprocal),http://frameworks.act.org/uri/0295a11a-bc4c-11e8-8afe-0242ac120003
01f31d14-bc4c-11e8-92a4-0242ac120003,90,Equipartition a single whole to model fractions and name the fractions modeled with words or symbols,http://frameworks.act.org/uri/01f31d14-bc4c-11e8-92a4-0242ac120003
018732c0-bc4c-11e8-8b12-0242ac120003,90,Understand that length refers to the distance between two endpoints or a part of an object,http://frameworks.act.org/uri/018732c0-bc4c-11e8-8b12-0242ac120003
01e72ae0-bc4c-11e8-bded-0242ac120003,90,Reasoning about parts and wholes to flexibly move between representations of fractional quantities,http://frameworks.act.org/uri/01e72ae0-bc4c-11e8-bded-0242ac120003
01924e08-bc4c-11e8-896d-0242ac120003,90,Understand that the perimeter of a plane figure can be calculated by adding the lengths of its sides,http://frameworks.act.org/uri/01924e08-bc4c-11e8-896d-0242ac120003
017c4de2-bc4c-11e8-9df2-0242ac120003,90,Put several 2-D shapes together to compose part of a picture mostly by trial and error,http://frameworks.act.org/uri/017c4de2-bc4c-11e8-9df2-0242ac120003
0138ff88-bc4c-11e8-a392-0242ac120003,90,Understand definitions and conditions of congruence viewed as transformations using rigid motion,http://frameworks.act.org/uri/0138ff88-bc4c-11e8-a392-0242ac120003
01e4f680-bc4c-11e8-9a82-0242ac120003,89,"Compare 2 fractions with the same numerator or denominator for denominators 2, 3, 4, 6, and 8",http://frameworks.act.org/uri/01e4f680-bc4c-11e8-9a82-0242ac120003
01b4c49c-bc4c-11e8-94ab-0242ac120003,89,Explain the Laws of Sines and Cosines using known trigonometric rations and triangle properties,http://frameworks.act.org/uri/01b4c49c-bc4c-11e8-94ab-0242ac120003
01b2cb06-bc4c-11e8-b8f1-0242ac120003,89,Solve problems involving right triangles using trigonometric ratios and the Pythagorean Theorem,http://frameworks.act.org/uri/01b2cb06-bc4c-11e8-b8f1-0242ac120003
0292a244-bc4c-11e8-9436-0242ac120003,89,Model and solve fraction division problems where the quantities are unit fractions or whole numbers,http://frameworks.act.org/uri/0292a244-bc4c-11e8-9436-0242ac120003
01f38394-bc4c-11e8-b524-0242ac120003,89,"Equipartition shapes into various numbers of equal parts, using rows and columns when appropriate",http://frameworks.act.org/uri/01f38394-bc4c-11e8-b524-0242ac120003
015ba38a-bc4c-11e8-b16b-0242ac120003,89,"(MISCONCEPTION) Flipping a shape changes its area, and so changed pieces cannot be compared",http://frameworks.act.org/uri/015ba38a-bc4c-11e8-b16b-0242ac120003
